id,c2_net,c1_net,c3_net,c4_net,c5_net,c6_net,c7_net,cohort,Race,Sex
8061,702,unk,702,802,802,unk,unk,1,3,0
2443,702,602,702,802,802,unk,unk,1,2,0
2370,702,602,702,802,802,unk,unk,1,1,0
8060,702,unk,702,802,802,unk,unk,1,3,0
2458,702,602,702,802,802,unk,unk,1,1,1
2386,702,602,702,802,802,unk,unk,1,unk,0
2416,702,602,702,802,802,unk,unk,1,3,0
2428,702,602,702,802,802,unk,unk,1,1,0
2438,702,602,702,802,802,unk,unk,1,3,1
2426,702,602,702,802,802,unk,unk,1,3,1
2461,702,602,702,802,802,unk,unk,1,1,0
2390,702,602,702,802,802,unk,unk,1,1,1
2400,702,602,702,802,802,unk,unk,1,1,1
2430,702,602,702,802,802,unk,unk,1,2,1
2448,702,602,702,802,802,unk,unk,1,3,0
2385,702,602,702,802,802,unk,unk,1,3,0
2450,702,602,702,802,802,unk,unk,1,1,0
2447,702,602,702,802,802,unk,unk,1,1,0
287,702,601,702,802,unk,unk,unk,1,1,0
2441,702,602,702,802,802,unk,unk,1,3,0
3882,704,604,704,804,804,unk,unk,1,1,1
4073,704,604,704,804,804,unk,unk,1,2,1
9331,unk,unk,unk,804,804,unk,unk,1,1,0
3851,704,604,704,804,804,unk,unk,1,2,1
4084,704,604,704,804,804,unk,unk,1,1,1
9628,unk,unk,unk,804,804,unk,unk,1,1,0
4072,704,604,704,804,804,unk,unk,1,1,1
3930,704,604,704,804,804,unk,unk,1,1,1
4013,704,604,704,804,804,unk,unk,1,1,0
4014,704,604,704,804,804,unk,unk,1,4,1
4010,704,604,704,804,804,unk,unk,1,1,1
4040,704,604,704,804,804,unk,unk,1,2,0
9324,unk,unk,unk,804,804,unk,unk,1,1,1
4094,704,604,704,804,804,unk,unk,1,2,0
3924,704,604,704,804,804,unk,unk,1,2,1
9316,unk,unk,unk,804,804,unk,unk,1,2,1
4089,704,604,704,804,804,unk,unk,1,1,1
8099,unk,unk,701,804,804,unk,unk,1,2,1
3999,704,604,704,804,804,unk,unk,1,2,0
4104,704,604,704,804,804,unk,unk,1,4,0
9323,unk,unk,unk,804,804,unk,unk,1,1,1
2970,704,606,704,804,804,unk,unk,1,1,1
3965,704,604,704,804,804,unk,unk,1,4,1
3918,704,604,704,804,804,unk,unk,1,4,1
3899,704,604,704,804,804,unk,unk,1,1,1
4092,704,604,704,804,804,unk,unk,1,1,0
3991,704,604,704,804,804,unk,unk,1,1,1
9035,unk,unk,704,804,804,unk,unk,1,1,1
8375,704,unk,704,804,804,unk,unk,1,unk,0
3932,704,604,704,804,804,unk,unk,1,1,1
8372,704,unk,704,804,804,unk,unk,1,1,0
3895,704,604,704,804,804,unk,unk,1,1,1
3996,704,604,704,804,804,unk,unk,1,1,0
3917,704,604,704,804,804,unk,unk,1,4,0
3884,704,604,704,804,804,unk,unk,1,2,0
2844,704,5,704,804,804,unk,unk,1,2,0
4069,704,604,704,804,804,unk,unk,1,2,0
3971,704,604,704,804,804,unk,unk,1,2,0
8374,704,unk,704,804,804,unk,unk,1,2,0
3908,704,604,704,804,804,unk,unk,1,4,1
3883,704,604,704,804,804,unk,unk,1,2,0
3846,704,604,704,804,804,unk,unk,1,2,0
4042,704,604,704,804,804,unk,unk,1,1,1
3910,704,604,704,804,804,unk,unk,1,2,0
4058,704,604,704,804,804,unk,unk,1,1,0
3926,704,604,704,804,804,unk,unk,1,1,1
4026,704,604,704,804,804,unk,unk,1,4,0
8400,704,unk,704,804,804,unk,unk,1,1,1
4011,704,604,704,804,804,unk,unk,1,1,1
4379,704,704,704,804,804,unk,unk,2,2,0
4009,704,604,704,804,804,unk,unk,1,1,0
3915,704,604,704,804,unk,unk,unk,1,3,0
3914,704,604,704,804,804,unk,unk,1,4,1
3955,704,604,704,804,804,unk,unk,1,2,0
3896,704,604,704,804,804,unk,unk,1,2,1
3845,704,604,704,804,unk,unk,unk,1,2,0
3921,704,604,704,804,804,unk,unk,1,2,0
3909,704,604,704,804,804,unk,unk,1,4,0
9317,unk,unk,unk,804,804,unk,unk,1,1,0
3983,704,604,704,804,804,unk,unk,1,2,0
8411,704,unk,704,804,804,unk,unk,1,1,1
3847,704,604,704,804,804,unk,unk,1,4,0
4063,704,604,704,804,804,unk,unk,1,4,0
3948,704,604,704,804,804,unk,unk,1,2,0
4074,704,604,704,804,804,unk,unk,1,2,0
8402,704,unk,unk,804,804,unk,unk,1,1,1
3987,704,604,704,804,804,unk,unk,1,1,0
4079,704,604,704,804,804,unk,unk,1,1,0
3901,704,604,704,804,804,unk,unk,1,1,0
3929,704,604,704,804,804,unk,unk,1,4,1
4041,704,604,704,804,804,unk,unk,1,1,1
4080,704,604,704,804,804,unk,unk,1,1,1
9063,unk,unk,704,804,804,unk,unk,1,4,0
3949,704,604,704,804,804,unk,unk,1,2,1
4033,704,604,704,804,804,unk,unk,1,2,0
4023,704,604,704,804,804,unk,unk,1,2,1
4019,704,604,704,804,804,unk,unk,1,1,1
3966,704,604,704,804,804,unk,unk,1,2,1
8813,unk,unk,704,804,804,unk,unk,1,2,1
3990,704,604,704,804,804,unk,unk,1,1,0
4105,704,604,704,804,804,unk,unk,1,1,0
4061,704,604,704,804,804,unk,unk,1,1,0
3881,704,604,704,804,804,unk,unk,1,unk,0
3942,704,604,704,804,804,unk,unk,1,2,1
4028,704,604,704,804,804,unk,unk,1,2,0
9318,unk,unk,unk,804,804,unk,unk,1,1,1
4036,704,604,704,804,804,unk,unk,1,2,0
4088,704,604,704,804,804,unk,unk,1,1,1
3865,704,604,704,804,804,unk,unk,1,4,0
3920,704,604,704,804,804,unk,unk,1,2,1
8368,704,unk,704,804,804,unk,unk,1,2,1
3993,704,604,704,804,804,unk,unk,1,unk,0
3857,704,604,704,804,804,unk,unk,1,4,1
3963,704,604,704,804,804,unk,unk,1,4,0
4016,704,604,704,804,804,unk,unk,1,1,0
7564,704,604,704,804,804,unk,unk,1,1,1
3873,704,604,704,804,804,unk,unk,1,2,1
4076,704,604,704,804,804,unk,unk,1,1,1
4043,704,604,704,804,804,unk,unk,1,4,1
4045,704,604,704,804,804,unk,unk,1,1,0
663,801,701,801,804,804,unk,unk,2,1,0
9088,unk,unk,704,804,804,unk,unk,1,1,0
3985,704,604,704,804,804,unk,unk,1,2,1
3858,704,604,704,804,804,unk,unk,1,4,0
3900,704,604,704,804,804,unk,unk,1,1,0
4068,704,604,704,804,804,unk,unk,1,2,1
9325,unk,unk,unk,804,804,unk,unk,1,1,0
4064,704,604,704,804,804,unk,unk,1,2,0
4000,704,604,704,804,804,unk,unk,1,unk,0
3950,704,604,704,804,804,unk,unk,1,2,0
4273,804,704,804,804,unk,unk,unk,2,2,1
8399,704,unk,704,804,804,unk,unk,1,4,1
4065,704,604,704,804,804,unk,unk,1,1,1
9037,unk,unk,704,804,804,unk,unk,1,1,1
3979,704,604,704,804,804,unk,unk,1,1,1
9113,unk,unk,704,804,804,unk,unk,1,1,0
8413,704,unk,704,804,804,unk,unk,1,1,1
3874,704,604,704,804,804,unk,unk,1,2,1
3863,704,604,704,804,unk,unk,unk,1,4,0
3849,704,604,704,804,804,unk,unk,1,2,0
9332,unk,unk,unk,804,804,unk,unk,1,unk,0
3907,704,604,704,804,804,unk,unk,1,1,0
3843,704,604,704,804,13,unk,unk,1,2,0
4100,704,604,704,804,804,unk,unk,1,2,0
3951,704,604,704,804,804,unk,unk,1,2,1
4090,704,604,704,804,804,unk,unk,1,1,1
7565,704,604,704,804,804,unk,unk,1,2,0
3844,704,604,704,804,804,unk,unk,1,unk,1
3977,704,604,704,804,804,unk,unk,1,unk,0
3976,704,604,704,804,13,unk,unk,1,2,0
8414,704,unk,704,804,804,unk,unk,1,4,0
3131,704,606,704,804,804,unk,unk,1,4,1
3891,704,604,704,804,804,unk,unk,1,2,1
3870,704,604,704,804,804,unk,unk,1,2,1
8388,704,unk,704,804,804,unk,unk,1,4,0
3970,704,604,704,804,804,unk,unk,1,2,0
4001,704,604,704,804,804,unk,unk,1,4,1
4096,704,604,704,804,804,unk,unk,1,1,1
3940,704,604,704,804,804,unk,unk,1,2,1
4008,704,604,704,804,804,unk,unk,1,4,1
4097,704,604,704,804,804,unk,unk,1,1,0
4091,704,604,704,804,804,unk,unk,1,1,1
683,701,601,701,804,804,unk,unk,1,1,0
3956,704,604,704,804,804,unk,unk,1,1,1
3988,704,604,704,804,804,unk,unk,1,1,1
4059,704,604,704,804,804,unk,unk,1,1,0
3905,704,604,704,804,804,unk,unk,1,4,1
3992,704,604,704,804,804,unk,unk,1,1,1
3947,704,604,704,804,804,unk,unk,1,4,0
9330,unk,unk,unk,804,804,unk,unk,1,2,1
3869,704,604,704,804,804,unk,unk,1,1,0
4062,704,604,704,804,804,unk,unk,1,1,1
9329,unk,unk,unk,804,804,unk,unk,1,2,1
3982,704,604,5,804,unk,unk,unk,1,4,0
4199,704,704,704,804,804,unk,unk,2,3,0
4031,704,604,704,804,804,unk,unk,1,1,0
4060,704,604,704,804,804,unk,unk,1,4,0
9008,unk,unk,704,804,804,unk,unk,1,unk,0
4051,704,604,704,804,804,unk,unk,1,4,1
3957,704,604,704,804,804,unk,unk,1,2,0
8789,701,unk,704,804,804,unk,unk,1,4,0
3894,704,604,704,804,804,unk,unk,1,2,0
3995,704,604,704,804,804,unk,unk,1,unk,0
4052,704,604,704,804,804,unk,unk,1,1,1
4086,704,604,704,804,804,unk,unk,1,1,0
3854,704,604,704,804,804,unk,unk,1,2,0
4054,704,604,704,804,804,unk,unk,1,3,0
9033,unk,unk,704,804,804,unk,unk,1,2,0
3931,704,604,704,804,804,unk,unk,1,4,1
8381,704,unk,704,804,804,unk,unk,1,2,0
3922,704,604,704,804,804,unk,unk,1,1,0
3960,704,604,704,804,804,unk,unk,1,1,0
3880,704,604,704,804,804,unk,unk,1,unk,1
3933,704,604,704,804,804,unk,unk,1,2,0
3975,704,604,704,804,804,unk,unk,1,4,1
4056,704,604,704,804,804,unk,unk,1,4,1
3934,704,604,704,804,804,unk,unk,1,1,0
9630,unk,unk,unk,804,unk,unk,unk,1,4,0
7566,704,604,704,804,804,unk,unk,1,2,0
4095,704,604,704,804,804,unk,unk,1,1,1
3981,704,604,704,804,13,unk,unk,1,2,0
4007,704,604,704,804,804,unk,unk,1,1,1
3871,706,604,706,804,804,unk,unk,1,3,1
3912,704,604,704,804,804,unk,unk,1,1,0
7567,704,604,704,804,804,unk,unk,1,2,1
4044,704,604,704,804,804,unk,unk,1,2,1
3204,704,606,704,804,unk,unk,unk,1,4,1
3998,704,604,704,804,804,unk,unk,1,1,1
3997,704,604,704,804,804,unk,unk,1,1,0
9631,unk,unk,unk,804,804,unk,unk,1,unk,1
3913,704,604,704,804,804,unk,unk,1,1,0
4032,704,604,704,804,804,unk,unk,1,1,1
8376,704,unk,704,804,13,unk,unk,1,2,0
4047,704,604,704,804,804,unk,unk,1,2,1
3892,704,604,704,804,804,unk,unk,1,2,1
3855,704,604,704,804,804,unk,unk,1,1,1
8404,704,unk,704,804,804,unk,unk,1,unk,0
3885,704,604,704,804,804,unk,unk,1,1,0
4012,704,604,704,804,804,unk,unk,1,1,0
9087,unk,unk,704,804,804,unk,unk,1,1,1
3928,704,604,704,804,804,unk,unk,1,1,0
9629,unk,unk,unk,804,804,unk,unk,1,unk,0
4103,704,604,704,804,804,unk,unk,1,1,0
4093,704,604,704,804,804,unk,unk,1,1,1
3952,704,604,704,804,804,unk,unk,1,4,0
3856,704,604,704,804,804,unk,unk,1,1,0
3978,704,604,704,804,804,unk,unk,1,1,0
4082,704,604,704,804,804,unk,unk,1,1,0
4055,704,604,704,804,804,unk,unk,1,1,0
3962,704,604,704,804,804,unk,unk,1,2,1
4030,704,604,704,804,804,unk,unk,1,4,0
3973,704,604,704,804,804,unk,unk,1,2,0
4102,704,604,704,804,804,unk,unk,1,1,1
3944,704,604,704,804,804,unk,unk,1,unk,1
3986,704,604,704,804,804,unk,unk,1,2,0
4017,704,604,704,804,804,unk,unk,1,2,1
4002,704,604,704,804,804,unk,unk,1,1,1
4029,704,604,704,804,804,unk,unk,1,4,0
3945,704,604,704,804,13,unk,unk,1,4,0
3935,704,604,704,804,804,unk,unk,1,1,0
4087,704,604,704,804,804,unk,unk,1,1,0
3852,704,604,704,804,804,unk,unk,1,2,0
9326,unk,unk,unk,804,804,unk,unk,1,4,1
3866,704,604,704,804,804,unk,unk,1,2,1
4048,704,604,704,804,804,unk,unk,1,1,0
8412,704,unk,704,804,804,unk,unk,1,4,1
3879,704,604,704,804,804,unk,unk,1,unk,1
3927,704,604,704,804,804,unk,unk,1,1,1
3906,704,604,704,804,804,unk,unk,1,2,1
3936,704,604,704,804,804,unk,unk,1,1,0
3939,704,604,704,804,804,unk,unk,1,2,0
3875,704,604,704,804,804,unk,unk,1,2,1
3898,704,604,704,804,804,unk,unk,1,2,1
8398,704,unk,704,804,unk,unk,unk,1,1,0
3961,704,604,704,804,804,unk,unk,1,4,1
3862,704,604,704,804,804,unk,unk,1,unk,1
9328,unk,unk,unk,804,804,unk,unk,1,2,1
4020,704,604,704,804,804,unk,unk,1,1,0
4022,704,604,704,804,804,unk,unk,1,1,0
4071,704,604,704,804,804,unk,unk,1,1,0
4083,704,604,704,804,804,unk,unk,1,1,1
3937,704,604,704,804,804,unk,unk,1,4,1
9320,unk,unk,unk,804,804,unk,unk,1,2,1
3968,704,604,704,804,804,unk,unk,1,2,1
710,704,604,704,804,804,unk,unk,1,2,1
3964,704,604,704,804,804,unk,unk,1,2,1
8383,704,unk,704,804,804,unk,unk,1,1,1
9319,unk,unk,unk,804,804,unk,unk,1,2,1
3938,704,604,704,804,804,unk,unk,1,2,1
4006,704,604,704,804,804,unk,unk,1,1,1
9315,unk,unk,unk,804,unk,unk,unk,1,unk,0
3893,704,604,704,804,804,unk,unk,1,2,0
4070,704,604,704,804,804,unk,unk,1,1,0
4018,704,604,704,804,804,unk,unk,1,1,1
3868,704,604,704,804,804,unk,unk,1,1,1
4085,704,604,704,804,804,unk,unk,1,1,0
9327,unk,unk,unk,804,804,unk,unk,1,unk,0
4099,704,604,704,804,804,unk,unk,1,1,0
3959,704,604,704,804,804,unk,unk,1,1,0
20,701,601,701,804,unk,unk,unk,1,1,1
8397,704,unk,704,804,804,unk,unk,1,1,1
3911,704,604,704,804,804,unk,unk,1,2,0
4081,704,604,704,804,804,unk,unk,1,1,1
3923,704,604,704,804,804,unk,unk,1,4,0
3887,704,604,704,804,13,unk,unk,1,2,0
3886,704,604,704,804,804,unk,unk,1,1,0
3974,704,604,704,804,804,unk,unk,1,1,0
3972,704,604,704,804,804,unk,unk,1,2,1
3941,704,604,704,804,804,unk,unk,1,1,1
7,701,601,701,804,804,unk,unk,1,1,0
3953,704,604,704,804,804,unk,unk,1,1,0
9321,unk,unk,unk,804,804,unk,unk,1,2,1
4024,704,604,704,804,804,unk,unk,1,4,1
4078,704,604,704,804,804,unk,unk,1,2,1
4015,704,604,704,804,804,unk,unk,1,1,0
9314,unk,unk,unk,804,804,unk,unk,1,unk,0
714,704,604,704,804,804,unk,unk,1,2,1
4049,704,604,704,804,804,unk,unk,1,1,1
3877,704,604,704,804,804,unk,unk,1,2,1
3148,706,606,706,806,806,unk,unk,1,1,0
3023,706,606,706,806,806,unk,unk,1,2,1
698,706,701,706,806,806,unk,unk,2,1,0
3092,706,606,706,806,806,unk,unk,1,1,0
3888,706,604,706,806,806,unk,unk,1,3,0
9549,unk,unk,unk,806,unk,unk,unk,1,1,1
3208,706,606,706,806,806,unk,unk,1,1,0
3105,706,606,706,806,806,unk,unk,1,2,1
3231,706,606,706,806,806,unk,unk,1,1,0
3789,706,606,706,806,806,unk,unk,1,unk,0
3146,706,606,706,806,806,unk,unk,1,2,1
3235,706,606,706,806,806,unk,unk,1,1,0
2353,706,606,706,806,802,unk,unk,1,2,0
3098,706,606,706,806,806,unk,unk,1,3,0
9632,unk,unk,unk,806,806,unk,unk,1,unk,1
3158,706,606,706,806,806,unk,unk,1,1,1
3156,706,606,706,806,806,unk,unk,1,1,1
3188,706,606,706,806,806,unk,unk,1,1,1
3018,706,606,706,806,806,unk,unk,1,1,1
2974,706,606,706,806,806,unk,unk,1,2,0
3073,706,606,706,806,806,unk,unk,1,1,1
2972,706,606,706,806,806,unk,unk,1,1,1
3076,706,606,706,806,806,unk,unk,1,1,0
3064,706,606,706,806,806,unk,unk,1,4,1
3065,706,606,706,806,806,unk,unk,1,2,1
3210,706,606,706,806,806,unk,unk,1,1,1
3132,706,606,706,806,806,unk,unk,1,2,0
9671,unk,unk,unk,806,806,unk,unk,1,unk,0
3099,706,606,706,806,806,unk,unk,1,4,1
2989,706,606,706,806,806,unk,unk,1,1,0
3010,706,606,706,806,806,unk,unk,1,1,1
3233,706,606,706,806,806,unk,unk,1,1,0
3051,706,606,706,806,806,unk,unk,1,2,1
3027,706,606,706,806,806,unk,unk,1,1,1
3015,706,606,706,806,806,unk,unk,1,1,1
3202,706,606,706,806,806,unk,unk,1,1,1
2943,706,606,706,806,806,unk,unk,1,3,0
3185,706,606,706,806,806,unk,unk,1,2,1
2987,706,606,706,806,806,unk,unk,1,1,0
3138,706,606,706,806,806,unk,unk,1,1,1
3171,706,606,706,806,806,unk,unk,1,1,1
9547,unk,unk,unk,806,806,unk,unk,1,1,0
3052,706,606,706,806,806,unk,unk,1,unk,0
9109,unk,unk,706,806,unk,unk,unk,1,4,0
2983,706,606,706,806,806,unk,unk,1,1,0
2953,706,606,706,806,806,unk,unk,1,2,0
3458,706,706,706,806,806,unk,unk,2,1,1
9066,unk,unk,706,806,806,unk,unk,1,1,0
3215,706,606,706,806,806,unk,unk,1,1,0
3107,706,606,706,806,806,unk,unk,1,4,0
3085,706,606,706,806,806,unk,unk,1,1,1
3197,706,606,706,806,806,unk,unk,1,1,1
3211,706,606,706,806,806,unk,unk,1,1,1
3774,706,606,706,806,806,unk,unk,1,unk,1
3128,706,606,706,806,806,unk,unk,1,1,0
2992,706,606,706,806,806,unk,unk,1,1,1
3179,706,606,706,806,806,unk,unk,1,1,1
3026,706,606,706,806,806,unk,unk,1,3,0
3209,706,606,706,806,806,unk,unk,1,1,0
3133,706,606,706,806,806,unk,unk,1,2,0
1527,706,606,706,806,806,unk,unk,1,4,0
9011,unk,unk,706,806,806,unk,unk,1,2,1
3021,706,606,706,806,806,unk,unk,1,2,0
3016,706,606,706,806,806,unk,unk,1,1,0
3230,706,606,706,806,806,unk,unk,1,1,0
3031,706,606,706,806,806,unk,unk,1,1,1
3161,706,606,706,806,806,unk,unk,1,1,0
3037,706,606,706,806,806,unk,unk,1,1,1
9604,unk,unk,unk,806,806,unk,unk,1,1,0
3014,706,606,706,806,806,unk,unk,1,1,1
8249,706,unk,706,806,806,unk,unk,1,1,0
2962,706,606,706,806,806,unk,unk,1,1,1
3109,706,606,706,806,806,unk,unk,1,1,1
3008,706,606,706,806,806,unk,unk,1,1,1
2950,706,606,706,806,806,unk,unk,1,2,1
3199,706,606,706,806,806,unk,unk,1,1,1
3213,706,606,706,806,806,unk,unk,1,1,0
3136,706,606,706,806,806,unk,unk,1,2,1
2944,706,606,706,806,806,unk,unk,1,1,1
9101,unk,unk,706,806,806,unk,unk,1,1,1
3003,706,606,706,806,806,unk,unk,1,2,1
3173,706,606,706,806,806,unk,unk,1,1,1
3100,706,606,706,806,806,unk,unk,1,2,1
9603,unk,unk,unk,806,806,unk,unk,1,1,0
3140,706,606,706,806,806,unk,unk,1,1,0
3232,706,606,706,806,806,unk,unk,1,4,0
3223,706,606,706,806,806,unk,unk,1,2,0
3063,706,606,706,806,806,unk,unk,1,1,1
3155,706,606,706,806,806,unk,unk,1,1,1
9543,unk,unk,unk,806,806,unk,unk,1,1,1
3198,706,606,706,806,806,unk,unk,1,unk,0
3058,706,606,706,806,806,unk,unk,1,1,0
9672,unk,unk,unk,806,806,unk,unk,1,1,0
659,701,601,701,806,806,unk,unk,1,unk,0
3242,706,606,706,806,806,unk,unk,1,1,1
8268,706,unk,706,806,806,unk,unk,1,1,0
2978,706,606,706,806,806,unk,unk,1,1,1
3765,706,606,706,806,806,unk,unk,1,2,0
3168,706,606,706,806,806,unk,unk,1,4,1
3225,706,606,706,806,806,unk,unk,1,1,0
3074,706,606,706,806,806,unk,unk,1,1,1
3154,706,606,706,806,806,unk,unk,1,1,1
3077,706,606,706,806,806,unk,unk,1,1,0
9069,unk,unk,706,806,806,unk,unk,1,2,0
3000,706,606,706,806,806,unk,unk,1,1,1
8242,706,unk,706,806,806,unk,unk,1,1,1
3004,706,606,706,806,806,unk,unk,1,1,1
3175,706,606,706,806,806,unk,unk,1,4,0
2965,706,606,706,806,806,unk,unk,1,2,0
9608,unk,unk,unk,806,806,unk,unk,1,unk,0
3024,706,606,706,806,806,unk,unk,1,unk,1
2967,706,606,706,806,806,unk,unk,1,1,0
3053,706,606,706,806,806,unk,unk,1,1,1
3001,706,606,706,806,806,unk,unk,1,1,1
2971,706,606,706,806,806,unk,unk,1,1,0
3072,706,606,706,806,806,unk,unk,1,3,1
3195,706,606,706,806,806,unk,unk,1,1,1
8238,706,unk,706,806,806,unk,unk,1,1,0
3007,706,606,706,806,806,unk,unk,1,1,0
2980,706,606,706,806,806,unk,unk,1,1,1
8515,706,unk,706,806,806,unk,unk,1,1,1
9600,unk,unk,unk,806,806,unk,unk,1,1,1
9703,unk,unk,unk,806,unk,unk,unk,1,1,1
3120,706,606,706,806,806,unk,unk,1,1,0
8262,706,unk,706,806,806,unk,unk,1,1,1
3219,706,606,706,806,806,unk,unk,1,1,1
3181,706,606,706,806,806,unk,unk,1,2,0
3050,706,606,706,806,806,unk,unk,1,2,1
3036,706,606,706,806,806,unk,unk,1,unk,1
3113,706,606,706,806,806,unk,unk,1,1,1
2993,706,606,706,806,806,unk,unk,1,1,0
3108,706,606,706,806,806,unk,unk,1,1,0
3121,706,606,706,806,806,unk,unk,1,1,0
3114,706,606,706,806,806,unk,unk,1,1,0
3071,706,606,706,806,806,unk,unk,1,1,1
3203,706,606,706,806,806,unk,unk,1,1,0
3112,706,606,706,806,806,unk,unk,1,1,0
3229,706,606,706,806,806,unk,unk,1,2,1
3194,706,606,706,806,806,unk,unk,1,1,0
3152,706,606,706,806,806,unk,unk,1,1,0
3104,706,606,706,806,806,unk,unk,1,1,1
3772,706,606,706,806,806,unk,unk,1,unk,0
3022,706,606,706,806,806,unk,unk,1,4,0
4,706,601,706,806,806,unk,unk,1,4,1
9670,unk,unk,unk,806,806,unk,unk,1,unk,1
3039,706,606,706,806,806,unk,unk,1,1,0
3793,706,606,706,806,806,unk,unk,1,unk,0
3054,706,606,706,806,806,unk,unk,1,1,1
3057,706,606,706,806,806,unk,unk,1,1,0
9669,unk,unk,unk,806,806,unk,unk,1,1,1
3797,706,606,706,806,806,unk,unk,1,unk,0
2991,706,606,706,806,806,unk,unk,1,1,0
2961,706,606,706,806,806,unk,unk,1,1,1
3025,706,606,706,806,806,unk,unk,1,1,0
682,unk,601,unk,806,unk,unk,unk,1,1,1
2973,706,606,706,806,806,unk,unk,1,1,0
3134,706,606,706,806,806,unk,unk,1,1,1
3059,706,606,706,806,806,unk,unk,1,1,0
3119,706,606,706,806,806,unk,unk,1,4,0
468,706,601,706,806,806,unk,unk,1,4,1
3101,706,606,706,806,806,unk,unk,1,4,1
3238,706,606,706,806,806,unk,unk,1,2,0
3192,706,606,706,806,806,unk,unk,1,3,0
2964,706,606,706,806,806,unk,unk,1,1,0
3009,706,606,706,806,806,unk,unk,1,1,0
3106,706,606,706,806,806,unk,unk,1,1,0
2976,706,606,706,806,806,unk,unk,1,1,1
2975,706,606,706,806,806,unk,unk,1,1,1
3180,706,606,706,806,806,unk,unk,1,1,1
2956,706,606,706,806,806,unk,unk,1,1,1
2981,706,606,706,806,806,unk,unk,1,1,1
3160,706,606,706,806,806,unk,unk,1,1,1
3094,706,606,706,806,806,unk,unk,1,2,1
3206,706,606,706,806,unk,unk,unk,1,1,0
3028,706,606,706,806,806,unk,unk,1,1,0
3046,706,606,706,806,806,unk,unk,1,2,1
3174,706,606,706,806,806,unk,unk,1,1,0
708,706,606,706,806,806,unk,unk,1,1,0
9546,unk,unk,unk,806,806,unk,unk,1,1,0
3153,706,606,706,806,806,unk,unk,1,4,1
3012,706,606,706,806,806,unk,unk,1,1,1
3069,706,606,706,806,806,unk,unk,1,unk,1
9084,unk,unk,706,806,806,unk,unk,1,2,0
3013,706,606,706,806,806,unk,unk,1,1,1
2942,706,606,706,806,806,unk,unk,1,3,1
2979,706,606,706,806,806,unk,unk,1,1,0
3045,706,606,706,806,806,unk,unk,1,1,1
3167,706,606,706,806,806,unk,unk,1,1,1
3234,706,606,706,806,806,unk,unk,1,1,1
2996,706,606,706,806,806,unk,unk,1,1,1
3082,706,606,706,806,806,unk,unk,1,2,0
3080,706,606,706,806,806,unk,unk,1,unk,0
3002,706,606,706,806,806,unk,unk,1,1,1
3070,706,606,706,806,806,unk,unk,1,4,1
9091,unk,unk,706,806,806,unk,unk,1,1,1
2955,706,606,706,806,806,unk,unk,1,1,1
3150,706,606,706,806,806,unk,unk,1,1,1
3240,706,606,706,806,806,unk,unk,1,1,1
2982,706,606,706,806,806,unk,unk,1,1,1
3149,706,606,706,806,806,unk,unk,1,1,0
3145,706,606,706,806,806,unk,unk,1,unk,0
3056,706,606,706,806,806,unk,unk,1,unk,0
8406,704,unk,704,806,806,unk,unk,1,4,1
3239,706,606,706,806,806,unk,unk,1,1,0
9601,unk,unk,unk,806,806,unk,unk,1,3,0
3147,706,606,706,806,806,unk,unk,1,1,1
3034,706,606,706,806,806,unk,unk,1,1,1
3172,706,606,706,806,806,unk,unk,1,1,0
9548,unk,unk,unk,806,806,unk,unk,1,unk,0
3144,706,606,706,806,806,unk,unk,1,1,1
3118,706,606,706,806,806,unk,unk,1,2,1
3207,706,606,706,806,806,unk,unk,1,2,0
3102,706,606,706,806,806,unk,unk,1,1,0
3081,706,606,706,806,806,unk,unk,1,1,1
3075,706,606,706,806,806,unk,unk,1,1,0
3095,706,606,706,806,806,unk,unk,1,1,1
2994,706,606,706,806,806,unk,unk,1,1,1
3035,706,606,706,806,806,unk,unk,1,1,0
2998,706,606,706,806,806,unk,unk,1,4,0
9051,unk,unk,706,806,806,unk,unk,1,1,1
3030,706,606,706,806,806,unk,unk,1,1,0
3169,706,606,706,806,806,unk,unk,1,1,1
2960,706,606,706,806,806,unk,unk,1,unk,1
3122,706,606,706,806,806,unk,unk,1,2,1
3218,706,606,706,806,806,unk,unk,1,2,1
9659,unk,unk,unk,806,806,unk,unk,1,1,1
2997,706,606,706,806,806,unk,unk,1,1,0
2995,706,606,706,806,806,unk,unk,1,1,1
3127,706,606,706,806,806,unk,unk,1,1,0
3200,706,606,706,806,806,unk,unk,1,1,1
3186,706,606,706,806,804,unk,unk,1,2,1
2977,706,606,706,806,806,unk,unk,1,1,1
2984,706,606,706,806,806,unk,unk,1,1,1
8259,706,unk,706,806,806,unk,unk,1,2,1
2951,706,606,706,806,806,unk,unk,1,1,0
3178,706,606,706,806,806,unk,unk,1,1,0
4221,706,704,706,806,806,unk,unk,2,4,0
3214,706,606,706,806,806,unk,unk,1,2,1
2957,706,606,706,806,806,unk,unk,1,unk,1
3088,706,606,706,806,806,unk,unk,1,1,0
3191,706,606,706,806,806,unk,unk,1,1,1
2954,706,606,706,806,806,unk,unk,1,2,1
3019,706,606,706,806,806,unk,unk,1,1,0
2966,706,606,706,806,806,unk,unk,1,1,0
3068,706,606,706,806,806,unk,unk,1,1,0
3123,706,606,706,806,806,unk,unk,1,1,0
3017,706,606,706,806,806,unk,unk,1,1,0
3163,706,606,706,806,806,unk,unk,1,1,0
3087,701,606,701,806,806,unk,unk,1,1,0
